,RdeltaB,Bpre,Bpost,itemideology,itemnum,partideology,ide_ms,ide_abs,partnum
2599,50,50,100,3,7,20.0,1.0,80.0,324
2600,15,50,65,1,0,20.0,1.0,80.0,325
2601,0,91,91,1,1,20.0,1.0,80.0,325
2602,23,50,73,2,2,20.0,1.0,80.0,325
2603,-6,23,17,2,3,20.0,1.0,80.0,325
2604,43,35,78,3,4,20.0,1.0,80.0,325
2605,27,50,77,3,5,20.0,1.0,80.0,325
2606,14,50,64,3,6,20.0,1.0,80.0,325
2607,24,50,74,3,7,20.0,1.0,80.0,325
2608,30,42,72,1,0,20.0,1.0,80.0,326
2609,7,66,73,1,1,20.0,1.0,80.0,326
2610,29,43,72,2,2,20.0,1.0,80.0,326
2611,35,41,76,2,3,20.0,1.0,80.0,326
2612,13,64,77,3,4,20.0,1.0,80.0,326
2613,33,42,75,3,5,20.0,1.0,80.0,326
2614,29,44,73,3,6,20.0,1.0,80.0,326
2615,49,23,72,3,7,20.0,1.0,80.0,326
2616,-1,63,62,1,0,20.0,1.0,80.0,327
2617,27,64,91,1,1,20.0,1.0,80.0,327
2618,10,33,43,2,2,20.0,1.0,80.0,327
2619,17,26,43,2,3,20.0,1.0,80.0,327
2620,9,54,63,3,4,20.0,1.0,80.0,327
2621,25,40,65,3,5,20.0,1.0,80.0,327
2622,19,42,61,3,6,20.0,1.0,80.0,327
2623,15,38,53,3,7,20.0,1.0,80.0,327
2624,16,84,100,1,0,20.0,1.0,80.0,328
2625,17,83,100,1,1,20.0,1.0,80.0,328
2626,56,5,61,2,2,20.0,1.0,80.0,328
2627,53,10,63,2,3,20.0,1.0,80.0,328
2628,16,57,73,3,4,20.0,1.0,80.0,328
2629,61,0,61,3,5,20.0,1.0,80.0,328
2630,9,69,78,3,6,20.0,1.0,80.0,328
2631,59,0,59,3,7,20.0,1.0,80.0,328
2632,6,49,55,1,0,20.0,1.0,80.0,329
2633,50,50,100,1,1,20.0,1.0,80.0,329
2634,1,16,17,2,2,20.0,1.0,80.0,329
2635,40,50,90,2,3,20.0,1.0,80.0,329
2636,43,57,100,3,4,20.0,1.0,80.0,329
2637,73,17,90,3,5,20.0,1.0,80.0,329
2638,86,10,96,3,6,20.0,1.0,80.0,329
2639,74,9,83,3,7,20.0,1.0,80.0,329
2640,0,100,100,1,0,20.0,1.0,80.0,330
2641,0,100,100,1,1,20.0,1.0,80.0,330
2642,0,0,0,2,2,20.0,1.0,80.0,330
2643,0,0,0,2,3,20.0,1.0,80.0,330
2644,-3,38,35,3,4,20.0,1.0,80.0,330
2645,25,0,25,3,5,20.0,1.0,80.0,330
2646,7,17,24,3,6,20.0,1.0,80.0,330
2647,0,25,25,3,7,20.0,1.0,80.0,330
2648,28,50,78,1,0,20.0,1.0,80.0,331
2649,-100,100,0,1,1,20.0,1.0,80.0,331
2650,8,42,50,2,2,20.0,1.0,80.0,331
2651,-50,50,0,2,3,20.0,1.0,80.0,331
2652,63,37,100,3,4,20.0,1.0,80.0,331
2653,73,27,100,3,5,20.0,1.0,80.0,331
2654,14,86,100,3,6,20.0,1.0,80.0,331
2655,-29,39,10,3,7,20.0,1.0,80.0,331
2656,45,50,95,1,0,20.0,1.0,80.0,332
2657,10,90,100,1,1,20.0,1.0,80.0,332
2658,25,25,50,2,2,20.0,1.0,80.0,332
2659,45,5,50,2,3,20.0,1.0,80.0,332
2660,90,5,95,3,4,20.0,1.0,80.0,332
2661,40,50,90,3,5,20.0,1.0,80.0,332
2662,45,5,50,3,6,20.0,1.0,80.0,332
2663,65,0,65,3,7,20.0,1.0,80.0,332
2664,10,90,100,1,0,20.0,1.0,80.0,333
2665,0,100,100,1,1,20.0,1.0,80.0,333
2666,98,2,100,2,2,20.0,1.0,80.0,333
2667,75,25,100,2,3,20.0,1.0,80.0,333
2668,75,25,100,3,4,20.0,1.0,80.0,333
2669,-5,5,0,3,5,20.0,1.0,80.0,333
2670,5,95,100,3,6,20.0,1.0,80.0,333
2671,98,2,100,3,7,20.0,1.0,80.0,333
2672,14,83,97,1,0,20.0,1.0,80.0,334
2673,10,90,100,1,1,20.0,1.0,80.0,334
2674,19,71,90,2,2,20.0,1.0,80.0,334
2675,56,25,81,2,3,20.0,1.0,80.0,334
2676,35,57,92,3,4,20.0,1.0,80.0,334
2677,75,18,93,3,5,20.0,1.0,80.0,334
2678,5,88,93,3,6,20.0,1.0,80.0,334
2679,49,38,87,3,7,20.0,1.0,80.0,334
2680,3,80,83,1,0,20.0,1.0,80.0,335
2681,15,85,100,1,1,20.0,1.0,80.0,335
2682,56,18,74,2,2,20.0,1.0,80.0,335
2683,61,15,76,2,3,20.0,1.0,80.0,335
2684,-12,38,26,3,4,20.0,1.0,80.0,335
2685,34,39,73,3,5,20.0,1.0,80.0,335
2686,46,34,80,3,6,20.0,1.0,80.0,335
2687,54,18,72,3,7,20.0,1.0,80.0,335
2688,0,100,100,1,0,20.0,1.0,80.0,336
2689,0,100,100,1,1,20.0,1.0,80.0,336
2690,100,0,100,2,2,20.0,1.0,80.0,336
2691,0,100,100,2,3,20.0,1.0,80.0,336
2692,0,100,100,3,4,20.0,1.0,80.0,336
2693,80,20,100,3,5,20.0,1.0,80.0,336
2694,0,100,100,3,6,20.0,1.0,80.0,336
2695,0,0,0,3,7,20.0,1.0,80.0,336
2696,0,100,100,1,0,20.0,1.0,80.0,337
2697,30,70,100,1,1,20.0,1.0,80.0,337
2698,36,50,86,2,2,20.0,1.0,80.0,337
2699,30,70,100,2,3,20.0,1.0,80.0,337
2700,90,10,100,3,4,20.0,1.0,80.0,337
2701,-30,50,20,3,5,20.0,1.0,80.0,337
2702,-30,30,0,3,6,20.0,1.0,80.0,337
2703,90,10,100,3,7,20.0,1.0,80.0,337
2704,75,0,75,1,0,20.0,1.0,80.0,338
2705,30,70,100,1,1,20.0,1.0,80.0,338
2706,45,30,75,2,2,20.0,1.0,80.0,338
2707,75,0,75,2,3,20.0,1.0,80.0,338
2708,35,50,85,3,4,20.0,1.0,80.0,338
2709,80,0,80,3,5,20.0,1.0,80.0,338
2710,25,75,100,3,6,20.0,1.0,80.0,338
2711,75,0,75,3,7,20.0,1.0,80.0,338
2712,25,50,75,1,0,20.0,1.0,80.0,339
2713,0,25,25,1,1,20.0,1.0,80.0,339
2714,-25,25,0,2,2,20.0,1.0,80.0,339
2715,50,0,50,2,3,20.0,1.0,80.0,339
2716,-10,40,30,3,4,20.0,1.0,80.0,339
2717,50,50,100,3,5,20.0,1.0,80.0,339
2718,0,0,0,3,6,20.0,1.0,80.0,339
2719,0,0,0,3,7,20.0,1.0,80.0,339
2720,55,30,85,1,0,20.0,1.0,80.0,340
2721,25,65,90,1,1,20.0,1.0,80.0,340
2722,20,35,55,2,2,20.0,1.0,80.0,340
2723,50,0,50,2,3,20.0,1.0,80.0,340
2724,20,60,80,3,4,20.0,1.0,80.0,340
2725,40,25,65,3,5,20.0,1.0,80.0,340
2726,25,50,75,3,6,20.0,1.0,80.0,340
2727,45,0,45,3,7,20.0,1.0,80.0,340
2728,18,50,68,1,0,20.0,1.0,80.0,341
2729,0,100,100,1,1,20.0,1.0,80.0,341
2730,20,0,20,2,2,20.0,1.0,80.0,341
2731,0,0,0,2,3,20.0,1.0,80.0,341
2732,29,36,65,3,4,20.0,1.0,80.0,341
2733,81,0,81,3,5,20.0,1.0,80.0,341
2734,39,60,99,3,6,20.0,1.0,80.0,341
2735,88,0,88,3,7,20.0,1.0,80.0,341
2736,19,66,85,1,0,20.0,1.0,80.0,342
2737,16,67,83,1,1,20.0,1.0,80.0,342
2738,51,20,71,2,2,20.0,1.0,80.0,342
2739,67,22,89,2,3,20.0,1.0,80.0,342
2740,11,74,85,3,4,20.0,1.0,80.0,342
2741,28,72,100,3,5,20.0,1.0,80.0,342
2742,50,41,91,3,6,20.0,1.0,80.0,342
2743,50,23,73,3,7,20.0,1.0,80.0,342
2744,-10,25,15,1,0,20.0,1.0,80.0,343
2745,0,48,48,1,1,20.0,1.0,80.0,343
2746,5,92,97,2,2,20.0,1.0,80.0,343
2747,-27,42,15,2,3,20.0,1.0,80.0,343
2748,-9,100,91,3,4,20.0,1.0,80.0,343
2749,11,11,22,3,5,20.0,1.0,80.0,343
2750,50,24,74,3,6,20.0,1.0,80.0,343
2751,2,16,18,3,7,20.0,1.0,80.0,343
2752,14,50,64,1,0,20.0,1.0,80.0,344
2753,-3,62,59,1,1,20.0,1.0,80.0,344
2754,10,40,50,2,2,20.0,1.0,80.0,344
2755,8,6,14,2,3,20.0,1.0,80.0,344
2756,14,36,50,3,4,20.0,1.0,80.0,344
2757,12,50,62,3,5,20.0,1.0,80.0,344
2758,12,38,50,3,6,20.0,1.0,80.0,344
2759,22,20,42,3,7,20.0,1.0,80.0,344
2760,22,76,98,1,0,20.0,1.0,80.0,345
2761,16,80,96,1,1,20.0,1.0,80.0,345
2762,83,0,83,2,2,20.0,1.0,80.0,345
2763,48,40,88,2,3,20.0,1.0,80.0,345
2764,13,74,87,3,4,20.0,1.0,80.0,345
2765,90,0,90,3,5,20.0,1.0,80.0,345
2766,-3,98,95,3,6,20.0,1.0,80.0,345
2767,-14,26,12,3,7,20.0,1.0,80.0,345
2768,50,50,100,1,0,20.0,1.0,80.0,346
2769,0,100,100,1,1,20.0,1.0,80.0,346
2770,50,50,100,2,2,20.0,1.0,80.0,346
2771,50,50,100,2,3,20.0,1.0,80.0,346
2772,35,65,100,3,4,20.0,1.0,80.0,346
2773,23,77,100,3,5,20.0,1.0,80.0,346
2774,0,0,0,3,6,20.0,1.0,80.0,346
2775,100,0,100,3,7,20.0,1.0,80.0,346
2776,11,89,100,1,0,20.0,1.0,80.0,347
2777,0,100,100,1,1,20.0,1.0,80.0,347
2778,29,38,67,2,2,20.0,1.0,80.0,347
2779,-9,50,41,2,3,20.0,1.0,80.0,347
2780,100,0,100,3,4,20.0,1.0,80.0,347
2781,0,100,100,3,5,20.0,1.0,80.0,347
2782,39,61,100,3,6,20.0,1.0,80.0,347
2783,10,0,10,3,7,20.0,1.0,80.0,347
2784,15,60,75,1,0,20.0,1.0,80.0,348
2785,0,100,100,1,1,20.0,1.0,80.0,348
2786,-25,80,55,2,2,20.0,1.0,80.0,348
2787,51,0,51,2,3,20.0,1.0,80.0,348
2788,0,60,60,3,4,20.0,1.0,80.0,348
2789,40,40,80,3,5,20.0,1.0,80.0,348
2790,20,80,100,3,6,20.0,1.0,80.0,348
2791,15,60,75,3,7,20.0,1.0,80.0,348
2792,10,60,70,1,0,20.0,1.0,80.0,349
2793,70,10,80,1,1,20.0,1.0,80.0,349
2794,25,50,75,2,2,20.0,1.0,80.0,349
2795,20,50,70,2,3,20.0,1.0,80.0,349
2796,25,45,70,3,4,20.0,1.0,80.0,349
2797,30,40,70,3,5,20.0,1.0,80.0,349
2798,40,50,90,3,6,20.0,1.0,80.0,349
2799,20,45,65,3,7,20.0,1.0,80.0,349
2800,63,12,75,1,0,20.0,1.0,80.0,350
2801,10,90,100,1,1,20.0,1.0,80.0,350
2802,25,0,25,2,2,20.0,1.0,80.0,350
2803,0,0,0,2,3,20.0,1.0,80.0,350
2804,43,35,78,3,4,20.0,1.0,80.0,350
2805,67,13,80,3,5,20.0,1.0,80.0,350
2806,0,100,100,3,6,20.0,1.0,80.0,350
2807,0,0,0,3,7,20.0,1.0,80.0,350
2808,15,75,90,1,0,20.0,1.0,80.0,351
2809,25,65,90,1,1,20.0,1.0,80.0,351
2810,45,25,70,2,2,20.0,1.0,80.0,351
2811,50,25,75,2,3,20.0,1.0,80.0,351
2812,15,60,75,3,4,20.0,1.0,80.0,351
2813,30,45,75,3,5,20.0,1.0,80.0,351
2814,0,100,100,3,6,20.0,1.0,80.0,351
2815,50,30,80,3,7,20.0,1.0,80.0,351
2816,59,3,62,1,0,20.0,1.0,80.0,352
2817,0,100,100,1,1,20.0,1.0,80.0,352
2818,15,18,33,2,2,20.0,1.0,80.0,352
2819,0,0,0,2,3,20.0,1.0,80.0,352
2820,0,0,0,3,4,20.0,1.0,80.0,352
2821,17,0,17,3,5,20.0,1.0,80.0,352
2822,9,91,100,3,6,20.0,1.0,80.0,352
2823,0,0,0,3,7,20.0,1.0,80.0,352
2824,35,65,100,1,0,20.0,1.0,80.0,353
2825,0,75,75,1,1,20.0,1.0,80.0,353
2826,10,50,60,2,2,20.0,1.0,80.0,353
2827,50,25,75,2,3,20.0,1.0,80.0,353
2828,25,50,75,3,4,20.0,1.0,80.0,353
2829,0,50,50,3,5,20.0,1.0,80.0,353
2830,0,100,100,3,6,20.0,1.0,80.0,353
2831,0,0,0,3,7,20.0,1.0,80.0,353
2832,27,49,76,1,0,20.0,1.0,80.0,354
2833,0,100,100,1,1,20.0,1.0,80.0,354
2834,91,9,100,2,2,20.0,1.0,80.0,354
2835,77,23,100,2,3,20.0,1.0,80.0,354
2836,23,53,76,3,4,20.0,1.0,80.0,354
2837,29,71,100,3,5,20.0,1.0,80.0,354
2838,100,0,100,3,6,20.0,1.0,80.0,354
2839,100,0,100,3,7,20.0,1.0,80.0,354
2840,5,70,75,1,0,20.0,1.0,80.0,355
2841,-15,95,80,1,1,20.0,1.0,80.0,355
2842,60,20,80,2,2,20.0,1.0,80.0,355
2843,60,25,85,2,3,20.0,1.0,80.0,355
2844,35,50,85,3,4,20.0,1.0,80.0,355
2845,40,50,90,3,5,20.0,1.0,80.0,355
2846,0,100,100,3,6,20.0,1.0,80.0,355
2847,15,0,15,3,7,20.0,1.0,80.0,355
2848,29,50,79,1,0,20.0,1.0,80.0,356
2849,-4,90,86,1,1,20.0,1.0,80.0,356
2850,41,42,83,2,2,20.0,1.0,80.0,356
2851,41,25,66,2,3,20.0,1.0,80.0,356
2852,43,45,88,3,4,20.0,1.0,80.0,356
2853,41,46,87,3,5,20.0,1.0,80.0,356
2854,-6,89,83,3,6,20.0,1.0,80.0,356
2855,75,1,76,3,7,20.0,1.0,80.0,356
2856,34,16,50,1,0,20.0,1.0,80.0,357
2857,-18,38,20,1,1,20.0,1.0,80.0,357
2858,-6,38,32,2,2,20.0,1.0,80.0,357
2859,3,9,12,2,3,20.0,1.0,80.0,357
2860,11,35,46,3,4,20.0,1.0,80.0,357
2861,40,15,55,3,5,20.0,1.0,80.0,357
2862,0,50,50,3,6,20.0,1.0,80.0,357
2863,0,50,50,3,7,20.0,1.0,80.0,357
2864,50,0,50,1,0,20.0,1.0,80.0,358
2865,20,80,100,1,1,20.0,1.0,80.0,358
2866,0,50,50,2,2,20.0,1.0,80.0,358
2867,10,70,80,2,3,20.0,1.0,80.0,358
2868,5,70,75,3,4,20.0,1.0,80.0,358
2869,0,50,50,3,5,20.0,1.0,80.0,358
2870,0,50,50,3,6,20.0,1.0,80.0,358
2871,0,0,0,3,7,20.0,1.0,80.0,358
2872,71,25,96,1,0,20.0,1.0,80.0,359
2873,6,85,91,1,1,20.0,1.0,80.0,359
2874,-7,11,4,2,2,20.0,1.0,80.0,359
2875,-9,18,9,2,3,20.0,1.0,80.0,359
2876,47,50,97,3,4,20.0,1.0,80.0,359
2877,35,50,85,3,5,20.0,1.0,80.0,359
2878,35,64,99,3,6,20.0,1.0,80.0,359
2879,-25,25,0,3,7,20.0,1.0,80.0,359
2880,22,78,100,1,0,21.0,1.0,79.0,360
2881,0,100,100,1,1,21.0,1.0,79.0,360
2882,59,41,100,2,2,21.0,1.0,79.0,360
2883,-23,23,0,2,3,21.0,1.0,79.0,360
2884,19,81,100,3,4,21.0,1.0,79.0,360
2885,12,88,100,3,5,21.0,1.0,79.0,360
2886,65,35,100,3,6,21.0,1.0,79.0,360
2887,56,44,100,3,7,21.0,1.0,79.0,360
2888,-22,50,28,1,0,21.0,1.0,79.0,361
2889,5,31,36,1,1,21.0,1.0,79.0,361
2890,14,50,64,2,2,21.0,1.0,79.0,361
2891,5,58,63,2,3,21.0,1.0,79.0,361
2892,7,29,36,3,4,21.0,1.0,79.0,361
2893,14,50,64,3,5,21.0,1.0,79.0,361
2894,-41,67,26,3,6,21.0,1.0,79.0,361
2895,26,0,26,3,7,21.0,1.0,79.0,361
2896,-34,63,29,1,0,21.0,1.0,79.0,362
2897,10,65,75,1,1,21.0,1.0,79.0,362
2898,1,72,73,2,2,21.0,1.0,79.0,362
2899,15,57,72,2,3,21.0,1.0,79.0,362
2900,4,66,70,3,4,21.0,1.0,79.0,362
2901,40,30,70,3,5,21.0,1.0,79.0,362
2902,-10,91,81,3,6,21.0,1.0,79.0,362
2903,7,25,32,3,7,21.0,1.0,79.0,362
2904,61,18,79,1,0,21.0,1.0,79.0,363
2905,0,100,100,1,1,21.0,1.0,79.0,363
2906,60,16,76,2,2,21.0,1.0,79.0,363
2907,48,26,74,2,3,21.0,1.0,79.0,363
2908,10,76,86,3,4,21.0,1.0,79.0,363
2909,32,50,82,3,5,21.0,1.0,79.0,363
2910,57,26,83,3,6,21.0,1.0,79.0,363
2911,76,3,79,3,7,21.0,1.0,79.0,363
2912,14,57,71,1,0,21.0,1.0,79.0,364
2913,10,73,83,1,1,21.0,1.0,79.0,364
2914,8,39,47,2,2,21.0,1.0,79.0,364
2915,12,27,39,2,3,21.0,1.0,79.0,364
2916,7,59,66,3,4,21.0,1.0,79.0,364
2917,1,51,52,3,5,21.0,1.0,79.0,364
2918,8,47,55,3,6,21.0,1.0,79.0,364
2919,-5,52,47,3,7,21.0,1.0,79.0,364
2920,-19,69,50,1,0,21.0,1.0,79.0,365
2921,4,60,64,1,1,21.0,1.0,79.0,365
2922,21,0,21,2,2,21.0,1.0,79.0,365
2923,0,50,50,2,3,21.0,1.0,79.0,365
2924,-11,25,14,3,4,21.0,1.0,79.0,365
2925,0,50,50,3,5,21.0,1.0,79.0,365
2926,24,25,49,3,6,21.0,1.0,79.0,365
2927,0,0,0,3,7,21.0,1.0,79.0,365
2928,0,100,100,1,0,21.0,1.0,79.0,366
2929,10,90,100,1,1,21.0,1.0,79.0,366
2930,50,50,100,2,2,21.0,1.0,79.0,366
2931,27,73,100,2,3,21.0,1.0,79.0,366
2932,61,39,100,3,4,21.0,1.0,79.0,366
2933,100,0,100,3,5,21.0,1.0,79.0,366
2934,-26,26,0,3,6,21.0,1.0,79.0,366
2935,100,0,100,3,7,21.0,1.0,79.0,366
2936,0,100,100,1,0,21.0,1.0,79.0,367
2937,0,100,100,1,1,21.0,1.0,79.0,367
2938,100,0,100,2,2,21.0,1.0,79.0,367
2939,0,100,100,2,3,21.0,1.0,79.0,367
2940,8,92,100,3,4,21.0,1.0,79.0,367
2941,100,0,100,3,5,21.0,1.0,79.0,367
2942,75,25,100,3,6,21.0,1.0,79.0,367
2943,100,0,100,3,7,21.0,1.0,79.0,367
2944,-12,83,71,1,0,21.0,1.0,79.0,368
2945,5,1,6,1,1,21.0,1.0,79.0,368
2946,9,1,10,2,2,21.0,1.0,79.0,368
2947,14,64,78,2,3,21.0,1.0,79.0,368
2948,1,83,84,3,4,21.0,1.0,79.0,368
2949,55,19,74,3,5,21.0,1.0,79.0,368
2950,61,11,72,3,6,21.0,1.0,79.0,368
2951,1,4,5,3,7,21.0,1.0,79.0,368
2952,0,100,100,1,0,21.0,1.0,79.0,369
2953,0,100,100,1,1,21.0,1.0,79.0,369
2954,0,0,0,2,2,21.0,1.0,79.0,369
2955,100,0,100,2,3,21.0,1.0,79.0,369
2956,-1,51,50,3,4,21.0,1.0,79.0,369
2957,-9,40,31,3,5,21.0,1.0,79.0,369
2958,-11,39,28,3,6,21.0,1.0,79.0,369
2959,-11,34,23,3,7,21.0,1.0,79.0,369
2960,11,89,100,1,0,21.0,1.0,79.0,370
2961,7,93,100,1,1,21.0,1.0,79.0,370
2962,67,33,100,2,2,21.0,1.0,79.0,370
2963,100,0,100,2,3,21.0,1.0,79.0,370
2964,91,9,100,3,4,21.0,1.0,79.0,370
2965,50,50,100,3,5,21.0,1.0,79.0,370
2966,79,21,100,3,6,21.0,1.0,79.0,370
2967,93,7,100,3,7,21.0,1.0,79.0,370
2968,-2,97,95,1,0,21.0,1.0,79.0,371
2969,6,94,100,1,1,21.0,1.0,79.0,371
2970,56,21,77,2,2,21.0,1.0,79.0,371
2971,65,30,95,2,3,21.0,1.0,79.0,371
2972,-3,66,63,3,4,21.0,1.0,79.0,371
2973,66,11,77,3,5,21.0,1.0,79.0,371
2974,69,26,95,3,6,21.0,1.0,79.0,371
2975,81,16,97,3,7,21.0,1.0,79.0,371
2976,-20,49,29,1,0,21.0,1.0,79.0,372
2977,0,100,100,1,1,21.0,1.0,79.0,372
2978,-18,50,32,2,2,21.0,1.0,79.0,372
2979,41,26,67,2,3,21.0,1.0,79.0,372
2980,21,77,98,3,4,21.0,1.0,79.0,372
2981,66,21,87,3,5,21.0,1.0,79.0,372
2982,69,25,94,3,6,21.0,1.0,79.0,372
2983,43,49,92,3,7,21.0,1.0,79.0,372
2984,50,50,100,1,0,21.0,1.0,79.0,373
2985,0,100,100,1,1,21.0,1.0,79.0,373
2986,100,0,100,2,2,21.0,1.0,79.0,373
2987,100,0,100,2,3,21.0,1.0,79.0,373
2988,50,50,100,3,4,21.0,1.0,79.0,373
2989,74,26,100,3,5,21.0,1.0,79.0,373
2990,8,92,100,3,6,21.0,1.0,79.0,373
2991,100,0,100,3,7,21.0,1.0,79.0,373
2992,26,74,100,1,0,21.0,1.0,79.0,374
2993,11,89,100,1,1,21.0,1.0,79.0,374
2994,39,61,100,2,2,21.0,1.0,79.0,374
2995,36,64,100,2,3,21.0,1.0,79.0,374
2996,73,27,100,3,4,21.0,1.0,79.0,374
2997,49,51,100,3,5,21.0,1.0,79.0,374
2998,-6,6,0,3,6,21.0,1.0,79.0,374
2999,63,37,100,3,7,21.0,1.0,79.0,374
3000,-4,16,12,1,0,21.0,1.0,79.0,375
3001,17,83,100,1,1,21.0,1.0,79.0,375
3002,20,76,96,2,2,21.0,1.0,79.0,375
3003,-21,30,9,2,3,21.0,1.0,79.0,375
3004,5,58,63,3,4,21.0,1.0,79.0,375
3005,-2,13,11,3,5,21.0,1.0,79.0,375
3006,14,86,100,3,6,21.0,1.0,79.0,375
3007,10,7,17,3,7,21.0,1.0,79.0,375
3008,28,57,85,1,0,21.0,1.0,79.0,376
3009,28,53,81,1,1,21.0,1.0,79.0,376
3010,-19,47,28,2,2,21.0,1.0,79.0,376
3011,0,100,100,2,3,21.0,1.0,79.0,376
3012,21,68,89,3,4,21.0,1.0,79.0,376
3013,59,30,89,3,5,21.0,1.0,79.0,376
3014,68,27,95,3,6,21.0,1.0,79.0,376
3015,60,12,72,3,7,21.0,1.0,79.0,376
3016,11,72,83,1,0,21.0,1.0,79.0,377
3017,0,92,92,1,1,21.0,1.0,79.0,377
3018,46,25,71,2,2,21.0,1.0,79.0,377
3019,0,0,0,2,3,21.0,1.0,79.0,377
3020,57,13,70,3,4,21.0,1.0,79.0,377
3021,70,4,74,3,5,21.0,1.0,79.0,377
3022,57,22,79,3,6,21.0,1.0,79.0,377
3023,74,17,91,3,7,21.0,1.0,79.0,377
3024,-15,65,50,1,0,21.0,1.0,79.0,378
3025,-3,80,77,1,1,21.0,1.0,79.0,378
3026,0,25,25,2,2,21.0,1.0,79.0,378
3027,-4,29,25,2,3,21.0,1.0,79.0,378
3028,19,59,78,3,4,21.0,1.0,79.0,378
3029,1,50,51,3,5,21.0,1.0,79.0,378
3030,-3,26,23,3,6,21.0,1.0,79.0,378
3031,2,25,27,3,7,21.0,1.0,79.0,378
3032,50,50,100,1,0,22.0,1.0,78.0,379
3033,0,100,100,1,1,22.0,1.0,78.0,379
3034,50,0,50,2,2,22.0,1.0,78.0,379
3035,50,50,100,2,3,22.0,1.0,78.0,379
3036,0,50,50,3,4,22.0,1.0,78.0,379
3037,83,17,100,3,5,22.0,1.0,78.0,379
3038,21,79,100,3,6,22.0,1.0,78.0,379
3039,50,0,50,3,7,22.0,1.0,78.0,379
3040,16,84,100,1,0,22.0,1.0,78.0,380
3041,0,100,100,1,1,22.0,1.0,78.0,380
3042,62,0,62,2,2,22.0,1.0,78.0,380
3043,83,0,83,2,3,22.0,1.0,78.0,380
3044,10,90,100,3,4,22.0,1.0,78.0,380
3045,100,0,100,3,5,22.0,1.0,78.0,380
3046,-20,20,0,3,6,22.0,1.0,78.0,380
3047,29,0,29,3,7,22.0,1.0,78.0,380
3048,-31,100,69,1,0,22.0,1.0,78.0,381
3049,0,100,100,1,1,22.0,1.0,78.0,381
3050,5,50,55,2,2,22.0,1.0,78.0,381
3051,-23,50,27,2,3,22.0,1.0,78.0,381
3052,12,50,62,3,4,22.0,1.0,78.0,381
3053,24,50,74,3,5,22.0,1.0,78.0,381
3054,23,46,69,3,6,22.0,1.0,78.0,381
3055,14,46,60,3,7,22.0,1.0,78.0,381
3056,13,86,99,1,0,22.0,1.0,78.0,382
3057,-1,92,91,1,1,22.0,1.0,78.0,382
3058,66,28,94,2,2,22.0,1.0,78.0,382
3059,67,23,90,2,3,22.0,1.0,78.0,382
3060,68,18,86,3,4,22.0,1.0,78.0,382
3061,66,24,90,3,5,22.0,1.0,78.0,382
3062,0,84,84,3,6,22.0,1.0,78.0,382
3063,-3,20,17,3,7,22.0,1.0,78.0,382
3064,27,45,72,1,0,22.0,1.0,78.0,383
3065,14,78,92,1,1,22.0,1.0,78.0,383
3066,4,37,41,2,2,22.0,1.0,78.0,383
3067,41,9,50,2,3,22.0,1.0,78.0,383
3068,23,27,50,3,4,22.0,1.0,78.0,383
3069,12,66,78,3,5,22.0,1.0,78.0,383
3070,12,80,92,3,6,22.0,1.0,78.0,383
3071,13,26,39,3,7,22.0,1.0,78.0,383
3072,23,77,100,1,0,22.0,1.0,78.0,384
3073,0,100,100,1,1,22.0,1.0,78.0,384
3074,80,20,100,2,2,22.0,1.0,78.0,384
3075,80,20,100,2,3,22.0,1.0,78.0,384
3076,42,57,99,3,4,22.0,1.0,78.0,384
3077,54,46,100,3,5,22.0,1.0,78.0,384
3078,67,33,100,3,6,22.0,1.0,78.0,384
3079,20,80,100,3,7,22.0,1.0,78.0,384
3080,-72,100,28,1,0,22.0,1.0,78.0,385
3081,-82,100,18,1,1,22.0,1.0,78.0,385
3082,16,0,16,2,2,22.0,1.0,78.0,385
3083,76,0,76,2,3,22.0,1.0,78.0,385
3084,59,24,83,3,4,22.0,1.0,78.0,385
3085,28,50,78,3,5,22.0,1.0,78.0,385
3086,6,24,30,3,6,22.0,1.0,78.0,385
3087,81,0,81,3,7,22.0,1.0,78.0,385
3088,-16,32,16,1,0,22.0,1.0,78.0,386
3089,67,17,84,1,1,22.0,1.0,78.0,386
3090,1,20,21,2,2,22.0,1.0,78.0,386
3091,2,0,2,2,3,22.0,1.0,78.0,386
3092,-5,26,21,3,4,22.0,1.0,78.0,386
3093,72,28,100,3,5,22.0,1.0,78.0,386
3094,-14,36,22,3,6,22.0,1.0,78.0,386
3095,6,16,22,3,7,22.0,1.0,78.0,386
3096,38,62,100,1,0,22.0,1.0,78.0,387
3097,25,75,100,1,1,22.0,1.0,78.0,387
3098,100,0,100,2,2,22.0,1.0,78.0,387
3099,100,0,100,2,3,22.0,1.0,78.0,387
3100,39,61,100,3,4,22.0,1.0,78.0,387
3101,25,75,100,3,5,22.0,1.0,78.0,387
3102,82,18,100,3,6,22.0,1.0,78.0,387
3103,0,0,0,3,7,22.0,1.0,78.0,387
3104,50,50,100,1,0,22.0,1.0,78.0,388
3105,25,75,100,1,1,22.0,1.0,78.0,388
3106,100,0,100,2,2,22.0,1.0,78.0,388
3107,83,17,100,2,3,22.0,1.0,78.0,388
3108,55,45,100,3,4,22.0,1.0,78.0,388
3109,100,0,100,3,5,22.0,1.0,78.0,388
3110,45,55,100,3,6,22.0,1.0,78.0,388
3111,100,0,100,3,7,22.0,1.0,78.0,388
3112,66,6,72,1,0,22.0,1.0,78.0,389
